title,olympiad,year,grade,num,problem_text_ch,problem_solution_ch
LV.NOL.2012.8.2,LV.NOL,2012,8,2,231,286
LV.NOL.2012.8.3,LV.NOL,2012,8,3,165,201
LV.NOL.2012.8.4,LV.NOL,2012,8,4,135,184
LV.NOL.2012.8.5,LV.NOL,2012,8,5,287,309
LV.NOL.2012.9.1,LV.NOL,2012,9,1,152,140
LV.NOL.2012.9.2,LV.NOL,2012,9,2,157,335
LV.NOL.2012.9.3,LV.NOL,2012,9,3,128,544
LV.NOL.2012.9.4,LV.NOL,2012,9,4,328,749
LV.NOL.2012.9.5,LV.NOL,2012,9,5,189,483
LV.NOL.2012.10.1,LV.NOL,2012,10,1,143,536
LV.NOL.2012.10.2,LV.NOL,2012,10,2,246,657
LV.NOL.2012.10.3,LV.NOL,2012,10,3,144,728
LV.NOL.2012.10.4,LV.NOL,2012,10,4,125,326
LV.NOL.2012.10.5,LV.NOL,2012,10,5,689,289
LV.NOL.2012.11.1,LV.NOL,2012,11,1,177,323
LV.NOL.2012.11.2,LV.NOL,2012,11,2,134,667
LV.NOL.2012.11.3,LV.NOL,2012,11,3,164,640
LV.NOL.2012.11.4,LV.NOL,2012,11,4,193,538
LV.NOL.2012.11.5,LV.NOL,2012,11,5,219,620
LV.NOL.2012.12.1,LV.NOL,2012,12,1,87,202
LV.NOL.2012.12.2,LV.NOL,2012,12,2,114,243
LV.NOL.2012.12.3,LV.NOL,2012,12,3,231,641
LV.NOL.2012.12.4,LV.NOL,2012,12,4,78,439
LV.NOL.2012.12.5,LV.NOL,2012,12,5,456,2192
LV.NOL.2013.5.1,LV.NOL,2013,5,1,98,85
LV.NOL.2013.5.2,LV.NOL,2013,5,2,59,49
LV.NOL.2013.5.3,LV.NOL,2013,5,3,127,243
LV.NOL.2013.5.4,LV.NOL,2013,5,4,250,654
LV.NOL.2013.5.5,LV.NOL,2013,5,5,135,244
LV.NOL.2013.6.1,LV.NOL,2013,6,1,120,92
LV.NOL.2013.6.2,LV.NOL,2013,6,2,390,458
LV.NOL.2013.6.3,LV.NOL,2013,6,3,212,898
LV.NOL.2013.6.4,LV.NOL,2013,6,4,660,433
LV.NOL.2013.6.5,LV.NOL,2013,6,5,314,302
LV.NOL.2013.7.1,LV.NOL,2013,7,1,228,1132
LV.NOL.2013.7.2,LV.NOL,2013,7,2,112,696
LV.NOL.2013.7.3,LV.NOL,2013,7,3,105,420
LV.NOL.2013.7.4,LV.NOL,2013,7,4,123,704
LV.NOL.2013.7.5,LV.NOL,2013,7,5,375,330
LV.NOL.2013.8.1,LV.NOL,2013,8,1,113,161
LV.NOL.2013.8.2,LV.NOL,2013,8,2,273,736
LV.NOL.2013.8.3,LV.NOL,2013,8,3,75,334
LV.NOL.2013.8.4,LV.NOL,2013,8,4,198,997
LV.NOL.2013.8.5,LV.NOL,2013,8,5,389,1046
LV.NOL.2013.9.1,LV.NOL,2013,9,1,84,45
LV.NOL.2013.9.2,LV.NOL,2013,9,2,157,335
LV.NOL.2013.9.3,LV.NOL,2013,9,3,138,267
LV.NOL.2013.9.4,LV.NOL,2013,9,4,258,474
LV.NOL.2013.9.5,LV.NOL,2013,9,5,310,391
LV.NOL.2013.10.1,LV.NOL,2013,10,1,256,629
LV.NOL.2013.10.2,LV.NOL,2013,10,2,169,1389
LV.NOL.2013.10.3,LV.NOL,2013,10,3,115,363
LV.NOL.2013.10.4,LV.NOL,2013,10,4,130,337
LV.NOL.2013.10.5,LV.NOL,2013,10,5,240,396
LV.NOL.2013.11.1,LV.NOL,2013,11,1,54,502
LV.NOL.2013.11.2,LV.NOL,2013,11,2,182,648
LV.NOL.2013.11.3,LV.NOL,2013,11,3,216,625
LV.NOL.2013.11.4,LV.NOL,2013,11,4,186,260
LV.NOL.2013.11.5,LV.NOL,2013,11,5,245,778
LV.NOL.2013.12.1,LV.NOL,2013,12,1,115,495
LV.NOL.2013.12.2,LV.NOL,2013,12,2,231,635
LV.NOL.2013.12.3,LV.NOL,2013,12,3,157,689
LV.NOL.2013.12.4,LV.NOL,2013,12,4,226,1180
LV.NOL.2013.12.5,LV.NOL,2013,12,5,352,1505
LV.NOL.2014.5.1,LV.NOL,2014,5,1,380,357
LV.NOL.2014.5.2,LV.NOL,2014,5,2,241,677
LV.NOL.2014.5.3,LV.NOL,2014,5,3,159,384
LV.NOL.2014.5.4,LV.NOL,2014,5,4,132,1737
LV.NOL.2014.5.5,LV.NOL,2014,5,5,131,267
LV.NOL.2014.6.1,LV.NOL,2014,6,1,269,78
LV.NOL.2014.6.2,LV.NOL,2014,6,2,273,49
LV.NOL.2014.6.3,LV.NOL,2014,6,3,394,106
LV.NOL.2014.6.4,LV.NOL,2014,6,4,158,2117
LV.NOL.2014.6.5,LV.NOL,2014,6,5,390,671
LV.NOL.2014.7.1,LV.NOL,2014,7,1,464,637
LV.NOL.2014.7.2,LV.NOL,2014,7,2,177,805
LV.NOL.2014.7.3,LV.NOL,2014,7,3,111,1269
LV.NOL.2014.7.4,LV.NOL,2014,7,4,392,361
LV.NOL.2014.7.5,LV.NOL,2014,7,5,424,434
LV.NOL.2014.8.1,LV.NOL,2014,8,1,153,301
LV.NOL.2014.8.2,LV.NOL,2014,8,2,140,606
LV.NOL.2014.8.3,LV.NOL,2014,8,3,77,977
LV.NOL.2014.8.4,LV.NOL,2014,8,4,362,421
LV.NOL.2014.8.5,LV.NOL,2014,8,5,171,1262
LV.NOL.2014.9.1,LV.NOL,2014,9,1,101,964
LV.NOL.2014.9.2,LV.NOL,2014,9,2,129,618
LV.NOL.2014.9.3,LV.NOL,2014,9,3,60,970
LV.NOL.2014.9.4,LV.NOL,2014,9,4,318,1057
LV.NOL.2014.9.5,LV.NOL,2014,9,5,147,939
LV.NOL.2014.10.1,LV.NOL,2014,10,1,70,961
LV.NOL.2014.10.2,LV.NOL,2014,10,2,194,799
LV.NOL.2014.10.3,LV.NOL,2014,10,3,131,789
LV.NOL.2014.10.4,LV.NOL,2014,10,4,250,677
LV.NOL.2014.10.5,LV.NOL,2014,10,5,245,1664
LV.NOL.2014.11.1,LV.NOL,2014,11,1,202,438
LV.NOL.2014.11.2,LV.NOL,2014,11,2,241,806
LV.NOL.2014.11.3,LV.NOL,2014,11,3,155,816
LV.NOL.2014.11.4,LV.NOL,2014,11,4,314,1130
LV.NOL.2014.11.5,LV.NOL,2014,11,5,142,823
LV.NOL.2014.12.1,LV.NOL,2014,12,1,142,196
LV.NOL.2014.12.2,LV.NOL,2014,12,2,210,599
LV.NOL.2014.12.3,LV.NOL,2014,12,3,299,687
LV.NOL.2014.12.4,LV.NOL,2014,12,4,419,922
LV.NOL.2014.12.5,LV.NOL,2014,12,5,155,610
LV.NOL.2022.5.1,LV.NOL,2022,5,1,114,353
LV.NOL.2022.5.2,LV.NOL,2022,5,2,285,43
LV.NOL.2022.5.3,LV.NOL,2022,5,3,292,350
LV.NOL.2022.5.4,LV.NOL,2022,5,4,129,1105
LV.NOL.2022.5.5,LV.NOL,2022,5,5,205,292
LV.NOL.2022.6.1,LV.NOL,2022,6,1,186,344
LV.NOL.2022.6.2,LV.NOL,2022,6,2,356,44
LV.NOL.2022.6.3,LV.NOL,2022,6,3,292,353
LV.NOL.2022.6.4,LV.NOL,2022,6,4,239,649
LV.NOL.2022.6.5,LV.NOL,2022,6,5,496,799
LV.NOL.2022.7.1,LV.NOL,2022,7,1,99,507
LV.NOL.2022.7.2,LV.NOL,2022,7,2,84,142
LV.NOL.2022.7.3,LV.NOL,2022,7,3,102,477
LV.NOL.2022.7.4,LV.NOL,2022,7,4,266,138
LV.NOL.2022.7.5,LV.NOL,2022,7,5,360,504
LV.NOL.2022.8.1,LV.NOL,2022,8,1,81,515
LV.NOL.2022.8.2,LV.NOL,2022,8,2,122,52
LV.NOL.2022.8.3,LV.NOL,2022,8,3,100,340
LV.NOL.2022.8.4,LV.NOL,2022,8,4,75,284
LV.NOL.2022.8.5,LV.NOL,2022,8,5,547,481
LV.NOL.2022.9.1,LV.NOL,2022,9,1,90,846
LV.NOL.2022.9.2,LV.NOL,2022,9,2,168,137
LV.NOL.2022.9.3,LV.NOL,2022,9,3,193,581
LV.NOL.2022.9.4,LV.NOL,2022,9,4,91,879
LV.NOL.2022.9.5,LV.NOL,2022,9,5,234,689
LV.NOL.2022.10.1,LV.NOL,2022,10,1,126,1256
LV.NOL.2022.10.2,LV.NOL,2022,10,2,58,637
LV.NOL.2022.10.3,LV.NOL,2022,10,3,383,791
LV.NOL.2022.10.4,LV.NOL,2022,10,4,208,1166
LV.NOL.2022.10.5,LV.NOL,2022,10,5,259,1564
LV.NOL.2022.11.1,LV.NOL,2022,11,1,145,658
LV.NOL.2022.11.2,LV.NOL,2022,11,2,76,1069
LV.NOL.2022.11.3,LV.NOL,2022,11,3,137,971
LV.NOL.2022.11.4,LV.NOL,2022,11,4,106,648
LV.NOL.2022.11.5,LV.NOL,2022,11,5,160,851
LV.NOL.2022.12.1,LV.NOL,2022,12,1,453,969
LV.NOL.2022.12.2,LV.NOL,2022,12,2,62,1034
LV.NOL.2022.12.3,LV.NOL,2022,12,3,203,1150
LV.NOL.2022.12.4,LV.NOL,2022,12,4,69,2071
LV.NOL.2022.12.5,LV.NOL,2022,12,5,380,1062
LV.NOL.2025.5.1,LV.NOL,2025,5,1,502,87
LV.NOL.2025.5.2,LV.NOL,2025,5,2,79,437
LV.NOL.2025.5.3,LV.NOL,2025,5,3,231,50
LV.NOL.2025.5.4,LV.NOL,2025,5,4,496,395
LV.NOL.2025.5.5,LV.NOL,2025,5,5,665,1147
LV.NOL.2025.6.1,LV.NOL,2025,6,1,510,87
LV.NOL.2025.6.2,LV.NOL,2025,6,2,120,525
LV.NOL.2025.6.3,LV.NOL,2025,6,3,197,50
LV.NOL.2025.6.4,LV.NOL,2025,6,4,598,415
LV.NOL.2025.6.5,LV.NOL,2025,6,5,661,1064
LV.NOL.2025.7.1,LV.NOL,2025,7,1,243,117
LV.NOL.2025.7.2,LV.NOL,2025,7,2,114,1035
LV.NOL.2025.7.3,LV.NOL,2025,7,3,256,549
LV.NOL.2025.7.4,LV.NOL,2025,7,4,237,1015
LV.NOL.2025.7.5,LV.NOL,2025,7,5,277,175
LV.NOL.2025.8.1,LV.NOL,2025,8,1,240,269
LV.NOL.2025.8.2,LV.NOL,2025,8,2,105,769
LV.NOL.2025.8.3,LV.NOL,2025,8,3,106,1056
LV.NOL.2025.8.4,LV.NOL,2025,8,4,493,441
LV.NOL.2025.8.5,LV.NOL,2025,8,5,277,185
LV.NOL.2025.9.1,LV.NOL,2025,9,1,80,229
LV.NOL.2025.9.2,LV.NOL,2025,9,2,139,1090
LV.NOL.2025.9.3,LV.NOL,2025,9,3,122,706
LV.NOL.2025.9.4,LV.NOL,2025,9,4,329,210
LV.NOL.2025.9.5,LV.NOL,2025,9,5,277,587
LV.NOL.2025.10.1,LV.NOL,2025,10,1,105,942
LV.NOL.2025.10.2,LV.NOL,2025,10,2,106,1124
LV.NOL.2025.10.3,LV.NOL,2025,10,3,263,820
LV.NOL.2025.10.4,LV.NOL,2025,10,4,693,1722
LV.NOL.2025.10.5,LV.NOL,2025,10,5,67,1507
LV.NOL.2025.11.1,LV.NOL,2025,11,1,72,332
LV.NOL.2025.11.2,LV.NOL,2025,11,2,106,552
LV.NOL.2025.11.3,LV.NOL,2025,11,3,249,1762
LV.NOL.2025.11.4,LV.NOL,2025,11,4,406,2247
LV.NOL.2025.11.5,LV.NOL,2025,11,5,104,919
LV.NOL.2025.12.1,LV.NOL,2025,12,1,149,451
LV.NOL.2025.12.2,LV.NOL,2025,12,2,113,1253
LV.NOL.2025.12.3,LV.NOL,2025,12,3,147,1019
LV.NOL.2025.12.4,LV.NOL,2025,12,4,446,2250
LV.NOL.2025.12.5,LV.NOL,2025,12,5,424,1437
LV.NOL.2007.5.1,LV.NOL,2007,5,1,322,55
LV.NOL.2007.5.2,LV.NOL,2007,5,2,477,611
LV.NOL.2007.5.3,LV.NOL,2007,5,3,175,55
LV.NOL.2007.5.4,LV.NOL,2007,5,4,376,404
LV.NOL.2007.5.5,LV.NOL,2007,5,5,89,276
LV.NOL.2007.6.1,LV.NOL,2007,6,1,308,390
LV.NOL.2007.6.2,LV.NOL,2007,6,2,335,205
LV.NOL.2007.6.3,LV.NOL,2007,6,3,297,138
LV.NOL.2007.6.4,LV.NOL,2007,6,4,161,137
LV.NOL.2007.6.5,LV.NOL,2007,6,5,290,731
LV.NOL.2007.7.1,LV.NOL,2007,7,1,119,307
LV.NOL.2007.7.2,LV.NOL,2007,7,2,274,390
LV.NOL.2007.7.3,LV.NOL,2007,7,3,331,55
LV.NOL.2007.7.4,LV.NOL,2007,7,4,78,851
LV.NOL.2007.7.5,LV.NOL,2007,7,5,431,625
LV.NOL.2007.8.1,LV.NOL,2007,8,1,432,244
LV.NOL.2007.8.2,LV.NOL,2007,8,2,61,183
LV.NOL.2007.8.3,LV.NOL,2007,8,3,202,275
LV.NOL.2007.8.4,LV.NOL,2007,8,4,111,935
LV.NOL.2007.8.5,LV.NOL,2007,8,5,363,312
LV.NOL.2007.9.1,LV.NOL,2007,9,1,155,273
LV.NOL.2007.9.2,LV.NOL,2007,9,2,87,170
LV.NOL.2007.9.3,LV.NOL,2007,9,3,259,282
LV.NOL.2007.9.4,LV.NOL,2007,9,4,246,362
LV.NOL.2007.9.5,LV.NOL,2007,9,5,357,444
LV.NOL.2007.10.1,LV.NOL,2007,10,1,343,920
LV.NOL.2007.10.2,LV.NOL,2007,10,2,328,592
LV.NOL.2007.10.3,LV.NOL,2007,10,3,248,180
LV.NOL.2007.10.4,LV.NOL,2007,10,4,229,453
LV.NOL.2007.10.5,LV.NOL,2007,10,5,66,262
LV.NOL.2007.11.1,LV.NOL,2007,11,1,59,374
LV.NOL.2007.11.2,LV.NOL,2007,11,2,297,844
LV.NOL.2007.11.3,LV.NOL,2007,11,3,197,301
LV.NOL.2007.11.4,LV.NOL,2007,11,4,211,490
LV.NOL.2007.11.5,LV.NOL,2007,11,5,228,329
LV.NOL.2007.12.1,LV.NOL,2007,12,1,323,316
LV.NOL.2007.12.2,LV.NOL,2007,12,2,553,706
LV.NOL.2007.12.3,LV.NOL,2007,12,3,180,601
LV.NOL.2007.12.4,LV.NOL,2007,12,4,261,674
LV.NOL.2007.12.5,LV.NOL,2007,12,5,389,675
LV.NOL.2009.5.1,LV.NOL,2009,5,1,185,118
LV.NOL.2009.5.2,LV.NOL,2009,5,2,309,46
LV.NOL.2009.5.3,LV.NOL,2009,5,3,579,109
LV.NOL.2009.5.4,LV.NOL,2009,5,4,420,139
LV.NOL.2009.5.5,LV.NOL,2009,5,5,284,373
LV.NOL.2009.6.1,LV.NOL,2009,6,1,226,46
LV.NOL.2009.6.2,LV.NOL,2009,6,2,261,138
LV.NOL.2009.6.3,LV.NOL,2009,6,3,233,209
LV.NOL.2009.6.4,LV.NOL,2009,6,4,304,411
LV.NOL.2009.6.5,LV.NOL,2009,6,5,401,1243
LV.NOL.2009.7.1,LV.NOL,2009,7,1,116,553
LV.NOL.2009.7.2,LV.NOL,2009,7,2,304,236
LV.NOL.2009.7.3,LV.NOL,2009,7,3,376,947
LV.NOL.2009.7.4,LV.NOL,2009,7,4,301,968
LV.NOL.2009.7.5,LV.NOL,2009,7,5,590,1010
LV.NOL.2009.8.1,LV.NOL,2009,8,1,283,1258
LV.NOL.2009.8.2,LV.NOL,2009,8,2,98,101
LV.NOL.2009.8.3,LV.NOL,2009,8,3,51,525
LV.NOL.2009.8.4,LV.NOL,2009,8,4,453,365
LV.NOL.2009.8.5,LV.NOL,2009,8,5,120,298
LV.NOL.2009.9.1,LV.NOL,2009,9,1,233,483
LV.NOL.2009.9.2,LV.NOL,2009,9,2,102,483
LV.NOL.2009.9.3,LV.NOL,2009,9,3,269,839
LV.NOL.2009.9.4,LV.NOL,2009,9,4,176,514
LV.NOL.2009.9.5,LV.NOL,2009,9,5,626,1033
LV.NOL.2009.10.1,LV.NOL,2009,10,1,129,446
LV.NOL.2009.10.2,LV.NOL,2009,10,2,215,250
LV.NOL.2009.10.3,LV.NOL,2009,10,3,180,260
LV.NOL.2009.10.4,LV.NOL,2009,10,4,96,250
LV.NOL.2009.10.5,LV.NOL,2009,10,5,453,1331
LV.NOL.2009.11.1,LV.NOL,2009,11,1,394,954
LV.NOL.2009.11.2,LV.NOL,2009,11,2,71,473
LV.NOL.2009.11.3,LV.NOL,2009,11,3,48,499
LV.NOL.2009.11.4,LV.NOL,2009,11,4,152,252
LV.NOL.2009.11.5,LV.NOL,2009,11,5,326,1273
LV.NOL.2009.12.1,LV.NOL,2009,12,1,140,485
LV.NOL.2009.12.2,LV.NOL,2009,12,2,152,662
LV.NOL.2009.12.3,LV.NOL,2009,12,3,113,212
LV.NOL.2009.12.4,LV.NOL,2009,12,4,178,238
LV.NOL.2009.12.5,LV.NOL,2009,12,5,112,1182
LV.NOL.2008.5.1,LV.NOL,2008,5,1,262,125
LV.NOL.2008.5.2,LV.NOL,2008,5,2,185,146
LV.NOL.2008.5.3,LV.NOL,2008,5,3,376,405
LV.NOL.2008.5.4,LV.NOL,2008,5,4,270,187
LV.NOL.2008.5.5,LV.NOL,2008,5,5,232,168
LV.NOL.2008.6.1,LV.NOL,2008,6,1,268,18
LV.NOL.2008.6.2,LV.NOL,2008,6,2,261,138
LV.NOL.2008.6.3,LV.NOL,2008,6,3,99,186
LV.NOL.2008.6.4,LV.NOL,2008,6,4,93,32
LV.NOL.2008.6.5,LV.NOL,2008,6,5,366,175
LV.NOL.2008.7.1,LV.NOL,2008,7,1,118,229
LV.NOL.2008.7.2,LV.NOL,2008,7,2,532,210
LV.NOL.2008.7.3,LV.NOL,2008,7,3,238,378
LV.NOL.2008.7.4,LV.NOL,2008,7,4,123,42
LV.NOL.2008.7.5,LV.NOL,2008,7,5,295,721
LV.NOL.2008.8.1,LV.NOL,2008,8,1,198,258
LV.NOL.2008.8.2,LV.NOL,2008,8,2,364,312
LV.NOL.2008.8.3,LV.NOL,2008,8,3,97,102
LV.NOL.2008.8.4,LV.NOL,2008,8,4,429,415
LV.NOL.2008.8.5,LV.NOL,2008,8,5,221,375
LV.NOL.2008.9.1,LV.NOL,2008,9,1,83,431
LV.NOL.2008.9.2,LV.NOL,2008,9,2,229,507
LV.NOL.2008.9.3,LV.NOL,2008,9,3,246,362
LV.NOL.2008.9.4,LV.NOL,2008,9,4,305,448
LV.NOL.2008.9.5,LV.NOL,2008,9,5,519,424
LV.NOL.2008.10.1,LV.NOL,2008,10,1,127,433
LV.NOL.2008.10.2,LV.NOL,2008,10,2,69,342
LV.NOL.2008.10.3,LV.NOL,2008,10,3,223,358
LV.NOL.2008.10.4,LV.NOL,2008,10,4,142,452
LV.NOL.2008.10.5,LV.NOL,2008,10,5,236,744
LV.NOL.2008.11.1,LV.NOL,2008,11,1,212,490
LV.NOL.2008.11.2,LV.NOL,2008,11,2,240,284
LV.NOL.2008.11.3,LV.NOL,2008,11,3,295,550
LV.NOL.2008.11.4,LV.NOL,2008,11,4,122,609
LV.NOL.2008.11.5,LV.NOL,2008,11,5,394,951
LV.NOL.2008.12.1,LV.NOL,2008,12,1,444,474
LV.NOL.2008.12.2,LV.NOL,2008,12,2,180,591
LV.NOL.2008.12.3,LV.NOL,2008,12,3,131,484
LV.NOL.2008.12.4,LV.NOL,2008,12,4,275,734
LV.NOL.2008.12.5,LV.NOL,2008,12,5,611,1261
LV.NOL.2006.5.1,LV.NOL,2006,5,1,159,215
LV.NOL.2006.5.2,LV.NOL,2006,5,2,370,447
LV.NOL.2006.5.3,LV.NOL,2006,5,3,185,38
LV.NOL.2006.5.4,LV.NOL,2006,5,4,477,618
LV.NOL.2006.5.5,LV.NOL,2006,5,5,223,338
LV.NOL.2006.6.1,LV.NOL,2006,6,1,126,275
LV.NOL.2006.6.2,LV.NOL,2006,6,2,286,400
LV.NOL.2006.6.3,LV.NOL,2006,6,3,335,205
LV.NOL.2006.6.4,LV.NOL,2006,6,4,349,115
LV.NOL.2006.6.5,LV.NOL,2006,6,5,194,866
LV.NOL.2006.7.1,LV.NOL,2006,7,1,93,493
LV.NOL.2006.7.2,LV.NOL,2006,7,2,261,455
LV.NOL.2006.7.3,LV.NOL,2006,7,3,237,570
LV.NOL.2006.7.4,LV.NOL,2006,7,4,78,855
LV.NOL.2006.7.5,LV.NOL,2006,7,5,277,678
LV.NOL.2006.8.1,LV.NOL,2006,8,1,230,201
LV.NOL.2006.8.2,LV.NOL,2006,8,2,397,665
LV.NOL.2006.8.3,LV.NOL,2006,8,3,165,556
LV.NOL.2006.8.4,LV.NOL,2006,8,4,253,209
LV.NOL.2006.8.5,LV.NOL,2006,8,5,426,1019
LV.NOL.2006.9.1,LV.NOL,2006,9,1,218,307
LV.NOL.2006.9.2,LV.NOL,2006,9,2,331,564
LV.NOL.2006.9.3,LV.NOL,2006,9,3,415,381
LV.NOL.2006.9.4,LV.NOL,2006,9,4,178,457
LV.NOL.2006.9.5,LV.NOL,2006,9,5,464,1004
LV.NOL.2006.10.1,LV.NOL,2006,10,1,143,1123
LV.NOL.2006.10.2,LV.NOL,2006,10,2,629,593
LV.NOL.2006.10.3,LV.NOL,2006,10,3,160,216
LV.NOL.2006.10.4,LV.NOL,2006,10,4,312,1092
LV.NOL.2006.10.5,LV.NOL,2006,10,5,343,922
LV.NOL.2006.11.1,LV.NOL,2006,11,1,124,504
LV.NOL.2006.11.2,LV.NOL,2006,11,2,391,770
LV.NOL.2006.11.3,LV.NOL,2006,11,3,301,577
LV.NOL.2006.11.4,LV.NOL,2006,11,4,241,580
LV.NOL.2006.11.5,LV.NOL,2006,11,5,484,758
LV.NOL.2006.12.1,LV.NOL,2006,12,1,164,603
LV.NOL.2006.12.2,LV.NOL,2006,12,2,426,1341
LV.NOL.2006.12.3,LV.NOL,2006,12,3,98,494
LV.NOL.2006.12.4,LV.NOL,2006,12,4,285,430
LV.NOL.2006.12.5,LV.NOL,2006,12,5,557,706
LV.VOL.2011.9.1,LV.VOL,2011,9,1,328,566
LV.VOL.2011.9.2,LV.VOL,2011,9,2,217,1125
LV.VOL.2011.9.3,LV.VOL,2011,9,3,554,738
LV.VOL.2011.9.4,LV.VOL,2011,9,4,515,1065
LV.VOL.2011.9.5,LV.VOL,2011,9,5,439,926
LV.VOL.2011.10.1,LV.VOL,2011,10,1,71,561
LV.VOL.2011.10.2,LV.VOL,2011,10,2,240,308
LV.VOL.2011.10.3,LV.VOL,2011,10,3,340,599
LV.VOL.2011.10.4,LV.VOL,2011,10,4,98,219
LV.VOL.2011.10.5,LV.VOL,2011,10,5,234,3058
LV.VOL.2011.11.1,LV.VOL,2011,11,1,134,396
LV.VOL.2011.11.2,LV.VOL,2011,11,2,171,691
LV.VOL.2011.11.3,LV.VOL,2011,11,3,83,509
LV.VOL.2011.11.4,LV.VOL,2011,11,4,521,869
LV.VOL.2011.11.5,LV.VOL,2011,11,5,273,911
LV.VOL.2011.12.1,LV.VOL,2011,12,1,101,334
LV.VOL.2011.12.2,LV.VOL,2011,12,2,180,388
LV.VOL.2011.12.3,LV.VOL,2011,12,3,105,322
LV.VOL.2011.12.4,LV.VOL,2011,12,4,176,306
LV.VOL.2011.12.5,LV.VOL,2011,12,5,258,1259
LV.VOL.2016.9.1,LV.VOL,2016,9,1,137,559
LV.VOL.2016.9.2,LV.VOL,2016,9,2,146,652
LV.VOL.2016.9.3,LV.VOL,2016,9,3,263,1871
LV.VOL.2016.9.4,LV.VOL,2016,9,4,64,1380
LV.VOL.2016.9.5,LV.VOL,2016,9,5,694,1458
LV.VOL.2016.10.1,LV.VOL,2016,10,1,155,616
LV.VOL.2016.10.2,LV.VOL,2016,10,2,203,950
LV.VOL.2016.10.3,LV.VOL,2016,10,3,85,565
LV.VOL.2016.10.4,LV.VOL,2016,10,4,239,2908
LV.VOL.2016.10.5,LV.VOL,2016,10,5,252,1704
LV.VOL.2016.11.1,LV.VOL,2016,11,1,161,1674
LV.VOL.2016.11.2,LV.VOL,2016,11,2,311,1282
LV.VOL.2016.11.3,LV.VOL,2016,11,3,186,1715
LV.VOL.2016.11.4,LV.VOL,2016,11,4,579,1765
LV.VOL.2016.11.5,LV.VOL,2016,11,5,142,1321
LV.VOL.2016.12.1,LV.VOL,2016,12,1,179,684
LV.VOL.2016.12.2,LV.VOL,2016,12,2,318,656
LV.VOL.2016.12.3,LV.VOL,2016,12,3,104,426
LV.VOL.2016.12.4,LV.VOL,2016,12,4,204,890
LV.VOL.2016.12.5,LV.VOL,2016,12,5,224,3431
LV.VOL.2020.9.1,LV.VOL,2020,9,1,93,474
LV.VOL.2020.9.2,LV.VOL,2020,9,2,248,1152
LV.VOL.2020.9.3,LV.VOL,2020,9,3,246,605
LV.VOL.2020.9.4,LV.VOL,2020,9,4,225,762
LV.VOL.2020.9.5,LV.VOL,2020,9,5,115,551
LV.VOL.2020.10.1,LV.VOL,2020,10,1,91,724
LV.VOL.2020.10.2,LV.VOL,2020,10,2,58,1566
LV.VOL.2020.10.3,LV.VOL,2020,10,3,260,839
LV.VOL.2020.10.4,LV.VOL,2020,10,4,210,1280
LV.VOL.2020.10.5,LV.VOL,2020,10,5,235,765
LV.VOL.2020.11.1,LV.VOL,2020,11,1,127,1339
LV.VOL.2020.11.2,LV.VOL,2020,11,2,411,1383
LV.VOL.2020.11.3,LV.VOL,2020,11,3,139,1685
LV.VOL.2020.11.4,LV.VOL,2020,11,4,206,2544
LV.VOL.2020.11.5,LV.VOL,2020,11,5,282,1161
LV.VOL.2020.12.1,LV.VOL,2020,12,1,172,406
LV.VOL.2020.12.2,LV.VOL,2020,12,2,140,1739
LV.VOL.2020.12.3,LV.VOL,2020,12,3,328,1408
LV.VOL.2020.12.4,LV.VOL,2020,12,4,219,3188
LV.VOL.2020.12.5,LV.VOL,2020,12,5,432,1577
LV.VOL.2018.9.1,LV.VOL,2018,9,1,206,1798
LV.VOL.2018.9.2,LV.VOL,2018,9,2,186,1158
LV.VOL.2018.9.3,LV.VOL,2018,9,3,347,1425
LV.VOL.2018.9.4,LV.VOL,2018,9,4,243,1711
LV.VOL.2018.9.5,LV.VOL,2018,9,5,262,365
LV.VOL.2018.10.1,LV.VOL,2018,10,1,181,880
LV.VOL.2018.10.2,LV.VOL,2018,10,2,152,1500
LV.VOL.2018.10.3,LV.VOL,2018,10,3,376,1229
LV.VOL.2018.10.4,LV.VOL,2018,10,4,654,776
LV.VOL.2018.10.5,LV.VOL,2018,10,5,318,3290
LV.VOL.2018.11.1,LV.VOL,2018,11,1,40,1104
LV.VOL.2018.11.2,LV.VOL,2018,11,2,202,759
LV.VOL.2018.11.3,LV.VOL,2018,11,3,393,1827
LV.VOL.2018.11.4,LV.VOL,2018,11,4,134,924
LV.VOL.2018.11.5,LV.VOL,2018,11,5,329,1425
LV.VOL.2018.12.1,LV.VOL,2018,12,1,167,305
LV.VOL.2018.12.2,LV.VOL,2018,12,2,273,956
LV.VOL.2018.12.3,LV.VOL,2018,12,3,62,838
LV.VOL.2018.12.4,LV.VOL,2018,12,4,167,1402
LV.VOL.2018.12.5,LV.VOL,2018,12,5,387,1702
LV.VOL.2019.9.1,LV.VOL,2019,9,1,122,916
LV.VOL.2019.9.2,LV.VOL,2019,9,2,190,1214
LV.VOL.2019.9.3,LV.VOL,2019,9,3,80,885
LV.VOL.2019.9.4,LV.VOL,2019,9,4,254,1012
LV.VOL.2019.9.5,LV.VOL,2019,9,5,309,1021
LV.VOL.2019.10.1,LV.VOL,2019,10,1,115,845
LV.VOL.2019.10.2,LV.VOL,2019,10,2,205,1343
LV.VOL.2019.10.3,LV.VOL,2019,10,3,114,781
LV.VOL.2019.10.4,LV.VOL,2019,10,4,210,1733
